qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
1b8b2c9b085711ebbd59ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4562,0.5,160.0,0.5,0.0
661440ce0bb011ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3806,0.5,155.0,0.5,0.0
e0805d20086811ebbd5eac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5,0.5,158.0,0.5,0.0
8cca23e5091611ebbdaeac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7424,1.0,132.0,1.0,1.0
430d584d08e511ebbda4ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.269,0.5,145.0,1.0,1.0
a8d938b80bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2562,0.5,121.0,0.5,0.0
462bb642099211ebbdb0ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.4141,1.0,128.0,1.0,1.0
59ad2d780bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4371,1.0,151.0,1.0,1.0
3936b550089f11ebbd78ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6849,0.5,146.0,0.5,0.0
42a2068a0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4641,0.5,153.0,0.5,0.0
b8ef144a0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2774,0.5,155.0,0.5,0.0
27987581093611ebbdaeac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5987,1.0,157.0,1.0,1.0
6243faca0bb011ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4054,0.5,148.0,0.5,0.0
b9c4f68a08f111ebbda9ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6752,1.0,157.0,1.0,1.0
96d89ea0095b11ebbdaeac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4872,1.0,156.0,1.0,1.0
f68b59ac0bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2051,0.5,117.0,1.0,1.0
a1d9a65c0bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.6364,0.5,154.0,0.5,0.0
299c6110086a11ebbd5fac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4631,0.5,149.0,0.5,0.0
18fa62c20bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5299,0.5,134.0,0.5,0.0
2e9cc8d60bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.25,0.5,132.0,0.5,0.0
022a3dd40bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1102,0.5,127.0,0.5,0.0
655a05b0089a11ebbd77ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6667,0.5,153.0,0.5,0.0
7ab366f60bdb11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2083,0.5,144.0,0.5,0.0
82cf1051087111ebbd63ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4459,0.5,148.0,0.5,0.0
6bb800f00bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6294,1.0,143.0,1.0,1.0
57e7c378087311ebbd66ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5725,1.0,138.0,1.0,1.0
37ca471008e311ebbda4ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.7557,1.0,131.0,1.0,1.0
44072b5a085311ebbd59ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4225,1.0,142.0,1.0,1.0
e941030608ee11ebbda8ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.363,1.0,146.0,1.0,1.0
0bedb7e80bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5704,1.0,142.0,1.0,1.0
5acc6e480bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.1342,0.5,149.0,0.5,0.0
1c7395fa0bb011ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.2857,0.0,0.3571,0.5,140.0,0.5,0.0
fb36485008ae11ebbd83ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6558,0.5,154.0,0.5,0.0
f377a0fc089311ebbd75ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2581,0.5,155.0,0.5,0.0
ddd251a6089411ebbd75ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6581,0.5,155.0,0.5,0.0
a99d809e0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3468,0.5,124.0,0.5,0.0
7447047c0bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2201,0.5,159.0,0.5,0.0
ee9346260baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3826,0.5,149.0,0.5,0.0
9cbbf2ac0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3233,0.5,133.0,0.5,0.0
903fefff08d011ebbd95ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.3333,1.0,0.5232,1.0,151.0,1.0,1.0
69e2bbe0094411ebbdaeac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.3742,1.0,155.0,1.0,1.0
424de5c00bdb11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2462,0.5,130.0,1.0,1.0
91c13a780bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.306,0.5,134.0,0.5,0.0
7c57df160bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.3636,0.0,0.5207,0.5,121.0,0.5,0.0
e0420603099511ebbdb0ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5115,1.0,131.0,1.0,1.0
b23ba2400baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3625,1.0,160.0,1.0,1.0
8ea950d80bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4968,1.0,155.0,1.0,1.0
183f6cc40bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2246,0.5,138.0,0.5,0.0
768c67280bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2949,0.5,156.0,0.5,0.0
4575adae0bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0,0.0,134.0,0.5,0.0
a214276e08dc11ebbd9cac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6828,0.5,145.0,0.5,0.0
721b6ab708ac11ebbd83ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4481,0.5,154.0,0.5,0.0
61cc91aa088c11ebbd6fac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4792,0.5,144.0,0.75,0.0
13c5b94c088d11ebbd70ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4079,1.0,152.0,1.0,1.0
b72c73d3088611ebbd6dac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.719,1.0,121.0,1.0,1.0
d6f86e420bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3669,0.5,139.0,0.5,0.0
5407c9d808b711ebbd88ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6667,0.25,126.0,0.5,0.0
c7ea6b080baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3243,0.5,148.0,1.0,1.0
dc8ae4a20baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1409,0.5,149.0,0.5,0.0
51d93b7e0bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3548,0.5,155.0,0.5,0.0
8ecb26fe0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4204,0.5,157.0,1.0,1.0
daad21e40bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2375,0.5,160.0,0.5,0.0
22ad8ec008a011ebbd78ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,1.0,0.75,148.0,1.0,1.0
7f220c3c0baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.2857,0.0,0.1299,0.5,154.0,0.5,0.0
5cd6974c0bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5682,0.5,132.0,1.0,1.0
0c06e0740baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3185,0.5,135.0,0.5,0.0
19e6c50608d711ebbd99ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6581,0.5,155.0,0.5,0.0
3cf8f328087511ebbd67ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.2759,1.0,145.0,1.0,1.0
200e7a01087611ebbd67ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5071,0.5,140.0,0.5,0.0
f4a23ee7088f11ebbd72ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4394,0.5,132.0,0.5,0.0
da6c03a908d111ebbd95ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4379,1.0,153.0,1.0,1.0
7a8cb2f20bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3731,0.5,134.0,0.5,0.0
60088748087511ebbd67ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3418,1.0,158.0,1.0,1.0
5896e7a80bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1,0.5,160.0,0.5,0.0
e7e76caa085611ebbd59ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4846,0.5,130.0,0.5,0.0
8715f72a0bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0,0.0,129.0,0.5,0.0
9f76f47a0bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1603,0.5,156.0,0.5,0.0
01de6863085b11ebbd5cac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6735,1.0,147.0,1.0,1.0
130cd6580bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1918,0.5,146.0,0.5,0.0
b0acdb5b08f411ebbdaaac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3418,0.5,158.0,1.0,1.0
433bcf3d08b711ebbd88ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5921,0.5,152.0,0.5,0.0
26af280a0bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4248,0.5,153.0,0.5,0.0
4209b4d8085511ebbd59ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7947,1.0,151.0,1.0,1.0
dbe86508084c11ebbd56ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.75,0.75,156.0,0.75,0.0
61c4c7c008de11ebbd9eac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4653,0.5,144.0,0.5,0.0
725b8d040bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2246,0.5,138.0,0.5,0.0
bac2cfd20bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2154,0.5,130.0,1.0,1.0
df0079d408fe11ebbdadac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6438,1.0,160.0,1.0,1.0
6e31b2920bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3731,0.5,134.0,0.5,0.0
2e52080a0bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1961,0.5,153.0,0.5,0.0
16e1006809ab11ebbdb0ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1711,0.5,152.0,1.0,1.0
130152f20bdb11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2089,0.5,158.0,0.5,0.0
fb04000c0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4494,0.5,158.0,0.5,0.0
48a24b7008e611ebbda5ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5946,0.5,148.0,0.5,0.0
82a797c5089311ebbd75ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6148,0.5,135.0,0.5,0.0
030942fc086711ebbd5eac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4228,1.0,149.0,1.0,1.0
1f3ea3b00bb011ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0705,0.5,156.0,1.0,1.0
768adc94088411ebbd6dac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5435,0.5,138.0,0.5,0.0
d8df66240bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4328,0.5,134.0,1.0,1.0
be0a595e0baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.6667,0.0,0.1857,0.5,140.0,0.5,0.0
bf847e1a086511ebbd5eac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5533,1.0,150.0,1.0,1.0
076288460bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1579,0.5,133.0,0.5,0.0
bfb2f8660bdb11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.448,0.5,125.0,0.5,0.0
3ed581120bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4562,0.5,160.0,1.0,1.0
701b5e2a090a11ebbdadac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.8658,1.0,149.0,1.0,1.0
95950bb608a511ebbd7dac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4114,0.25,158.0,0.25,0.0
cfa6279a085511ebbd59ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.1195,0.25,159.0,0.5,0.0
08010d06093411ebbdaeac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.1729,0.5,133.0,1.0,1.0
610cf44e086411ebbd5eac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.8805,0.5,159.0,0.5,0.0
3a47e8800bdb11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2468,0.5,158.0,1.0,1.0
2cb9850508b411ebbd87ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3537,0.5,147.0,0.5,0.0
c9ba19e708b311ebbd86ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2574,1.0,101.0,1.0,1.0
6c7506fa08a011ebbd78ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5375,0.5,160.0,0.75,0.0
c400306a0bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4065,0.5,155.0,0.5,0.0
d594f50208c111ebbd8bac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.6231,0.25,130.0,0.25,0.0
495260a00bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2387,0.5,155.0,1.0,1.0
c4f100380baf11ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2667,0.5,150.0,0.5,0.0
5005cde7089411ebbd75ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3608,1.0,158.0,1.0,1.0
9c7a105b08e311ebbda4ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6234,0.5,154.0,0.5,0.0
bf3fd3ba08cd11ebbd93ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3694,0.5,157.0,0.5,0.0
b7e51fae089011ebbd72ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7986,0.75,139.0,0.75,0.0
d9b96d9c0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6187,0.5,139.0,0.5,0.0
e55095520bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3094,0.5,139.0,0.5,0.0
5fc2ac10084a11ebbd56ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.1812,0.25,138.0,0.5,0.0
8cf32bd6084c11ebbd56ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4706,0.75,119.0,0.75,0.0
43eb7b380bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2848,0.5,158.0,0.5,0.0
f07838cc088311ebbd6dac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3063,0.25,160.0,0.5,0.0
a85e01ea0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.3309,0.5,136.0,1.0,1.0
91c91916097011ebbdb0ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4388,1.0,139.0,1.0,1.0
cf54b54408ab11ebbd82ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.4481,0.5,154.0,0.5,0.0
dfa5d876084f11ebbd56ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5072,1.0,138.0,1.0,1.0
191fda11087111ebbd63ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3529,1.0,153.0,1.0,1.0
d9c801f4088b11ebbd6fac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.6107,0.5,149.0,0.5,0.0
91965eba0bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2348,0.5,132.0,0.5,0.0
8fcdf70b095a11ebbdaeac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.5493,1.0,142.0,1.0,1.0
98c9943608ee11ebbda8ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4379,1.0,153.0,1.0,1.0
d9f2ea720bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.619,1.0,147.0,1.0,1.0
eb3d62d608ad11ebbd83ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.391,0.25,156.0,0.5,0.0
addcd4880bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2327,0.5,159.0,0.5,0.0
d0a0a43c0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2375,0.5,160.0,0.5,0.0
30f417d208e211ebbda3ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.75,0.5,136.0,0.75,0.0
897ea8c40bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2441,0.5,127.0,0.5,0.0
e0b71974084e11ebbd56ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6015,0.5,133.0,0.5,0.0
4b11ef0808cf11ebbd95ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6149,0.5,148.0,0.5,0.0
f2e143d80bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2537,0.5,134.0,0.5,0.0
0d086c4f089511ebbd75ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.248,0.25,125.0,0.5,0.0
b908f4920bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2206,0.5,136.0,0.5,0.0
e4d6a06c08a111ebbd7aac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4562,1.0,160.0,1.0,1.0
549b26680bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.366,0.5,153.0,0.5,0.0
8e624f8b08cc11ebbd93ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6204,1.0,137.0,1.0,1.0
42a0e6420bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5409,0.5,159.0,0.5,0.0
7727c58e0bb011ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.4,0.0,0.2756,0.5,127.0,0.5,0.0
e171d29a0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3846,0.5,117.0,0.5,0.0
1baf4cae0bb011ebab90acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2687,0.5,160.0,0.5,0.0
b8fd57ac0bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1496,0.5,127.0,0.5,0.0
3e9da5a00bdb11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.2,0.0,0.1623,0.5,154.0,0.5,0.0
1dbd09b308a111ebbd78ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.5133,1.0,150.0,1.0,1.0
6cf395fc0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.415,1.0,147.0,1.0,1.0
be9e070c0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.2157,0.5,153.0,0.5,0.0
5ff291a80bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2264,0.5,159.0,0.5,0.0
4572eff008b311ebbd86ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4122,0.5,148.0,0.5,0.0
6264f95a08d611ebbd98ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7143,0.5,154.0,0.5,0.0
a94aaff40bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3608,0.5,158.0,0.5,0.0
042bf0e00bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1216,0.5,148.0,0.5,0.0
20e8ac0c08c111ebbd8bac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.295,0.25,139.0,0.5,0.0
57bf31020bdb11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3358,0.5,137.0,1.0,1.0
de6a45640bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3311,0.5,148.0,1.0,1.0
bb5b1ade0bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5789,1.0,133.0,1.0,1.0
dc4c7573087211ebbd66ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.6269,1.0,134.0,1.0,1.0
82af24340bdc11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2985,0.5,134.0,0.5,0.0
36787917086811ebbd5eac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5563,1.0,151.0,1.0,1.0
8d00bdcb08e511ebbda4ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,1.0,0.5,78.0,1.0,1.0
57a045a108d211ebbd95ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.6934,0.5,137.0,0.5,0.0
a56c1bd7087a11ebbd67ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.3333,1.0,0.5208,0.5,144.0,0.5,0.0
28986e180bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2756,0.5,127.0,0.5,0.0
8a6610400bda11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3088,0.5,136.0,0.5,0.0
c1ed092a0bd911eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2712,0.5,118.0,0.5,0.0
a1cdb240085811ebbd5bac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,1.0,0.75,140.0,0.75,0.0
b8fab0b60bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.416,0.5,125.0,0.5,0.0
b4f937fb08cf11ebbd95ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4444,0.5,153.0,0.5,0.0
ab7c8844087011ebbd63ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,1.0,0.5,147.0,0.5,0.0
8babf99e0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.6667,1.0,0.457,1.0,151.0,1.0,1.0
6a419ba2087611ebbd67ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4522,0.5,115.0,0.5,0.0
60315e4508c711ebbd91ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.4933,0.5,150.0,0.5,0.0
9418bbd6087611ebbd67ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6986,0.5,146.0,0.5,0.0
edc7147208dd11ebbd9eac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7885,0.5,156.0,0.5,0.0
525d90d8086f11ebbd62ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.6887,0.5,151.0,0.5,0.0
33e0136a08ce11ebbd94ac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6149,1.0,148.0,1.0,1.0
6f8bb027090811ebbdadac1f6bf848b6,chunk_submod_160,chunk,submod,0.0,0.0,1.0,0.3015,1.0,136.0,1.0,1.0
c34ebefd08ab11ebbd82ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.7867,0.5,150.0,0.5,0.0
eee6c1ba0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5385,1.0,143.0,1.0,1.0
17e3349208df11ebbd9fac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,0.0,0.3947,1.0,152.0,1.0,1.0
47bafeb40bde11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3689,0.5,122.0,1.0,1.0
99f4bab408f011ebbda8ac1f6bf848b6,chunk_submod_160,chunk,submod,1.0,1.0,1.0,0.5878,0.5,131.0,1.0,1.0
b2db6b6c0bdd11eba7f7acde48001122,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3205,0.5,156.0,0.5,0.0
